sample,min,max
9001912,-0.021912,0.019989
9005108,-0.022034,0.018036
9008302,-0.013458,0.012421
9011498,-0.011017,0.014954
9014692,-0.019196,0.021484
9017888,-0.817139,0.796844
9021082,-0.687073,0.780609
9024278,-0.464508,0.566284
9027472,-0.024658,0.025269
9030668,-0.030670,0.020020
9033862,-0.008606,0.008148
9037058,-0.008636,0.009338
9040252,-0.197479,0.212585
9043448,-0.844757,0.850037
9046642,-0.786011,0.793640
9049838,-0.046997,0.039246
9053032,-0.012878,0.015686
9056228,-0.009186,0.010406
9059422,-0.007385,0.007690
9062618,-0.006073,0.006927
9065812,-0.010925,0.007874
9069008,-0.035156,0.049103
9072202,-0.831726,0.854736
9075398,-0.690063,0.701477
9078592,-0.795288,0.793762
9081788,-0.099518,0.125641
9084982,-0.013855,0.012024
9088178,-0.007446,0.008362
9091372,-0.006500,0.009338
9094568,-0.024872,0.016907
9097762,-0.009125,0.010834
9100958,-0.794922,0.800323
9104152,-0.901398,0.880707
9107348,-0.320282,0.348969
9110542,-0.048462,0.045624
9113738,-0.016785,0.015625
9116932,-0.027466,0.038055
9120128,-0.040466,0.032654
9123322,-0.022369,0.020142
9126518,-0.064056,0.030090
9129712,-0.006470,0.007690
9132908,-0.267151,0.274811
9136102,-0.840240,0.835327
9139298,-0.522430,0.461823
9142492,-0.020020,0.020325
9145688,-0.012482,0.022095
9148882,-0.009003,0.008026
9152078,-0.009949,0.012695
9155272,-0.019135,0.011597
9158468,-0.010895,0.009460
9161662,-0.009796,0.011810
9164858,-0.756134,0.702026
9168052,-0.854553,0.804535
9171248,-0.045105,0.082123
9174442,-0.012939,0.017090
9177638,-0.007996,0.008636
9180832,-0.014771,0.019348
9184028,-0.020477,0.018463
9187222,-0.006836,0.008606
9190418,-0.012787,0.009247
9193612,-0.021149,0.017700
9196808,-0.838043,0.820801
9200002,-0.743439,0.702515
9203198,-0.439484,0.365570
9206392,-0.050781,0.057831
9209588,-0.018311,0.014557
9212782,-0.022522,0.020020
9215978,-0.028717,0.050446
9219172,-0.011566,0.013763
9222368,-0.010010,0.010834
9225562,-0.807709,0.797607
9228758,-0.831085,0.810272
9231952,-0.553925,0.570282
9235148,-0.189941,0.265350
9238342,-0.016113,0.019287
9241538,-0.013550,0.015015
9244732,-0.020996,0.026642
9247928,-0.015594,0.015289
9251122,-0.007477,0.008850
9254318,-0.010559,0.012451
9257512,-0.616699,0.654358
9260708,-0.898773,0.831085
9263902,-0.643707,0.758209
9267098,-0.748688,0.769135
9270292,-0.513000,0.649536
9273488,-0.071777,0.109039
9276682,-0.016205,0.019714
9279878,-0.011780,0.011047
9283072,-0.015045,0.012787
9286268,-0.014465,0.018890
9289462,-0.794006,0.823273
9292658,-0.795654,0.801849
9295852,-0.125061,0.127625
9299048,-0.058624,0.064789
9302242,-0.013489,0.011444
9305438,-0.010071,0.008331
9308632,-0.008820,0.010925
9311828,-0.008240,0.007660
9315022,-0.006165,0.007965
9318218,-0.006653,0.007751
9321412,-0.492340,0.518555
9324608,-0.864502,0.831909
9327802,-0.669556,0.638824
9330998,-0.584320,0.672455
9334192,-0.078796,0.107788
9337388,-0.012329,0.010986
9340582,-0.019257,0.024689
9343778,-0.012573,0.010468
9346972,-0.022278,0.016602
9350168,-0.010559,0.008972
9353362,-0.594910,0.563843
9356558,-0.788055,0.678406
9359752,-0.785645,0.791382
9362948,-0.219421,0.178101
9366142,-0.013550,0.012115
9369338,-0.007629,0.011261
9372532,-0.027344,0.024933
9375728,-0.014282,0.013306
9378922,-0.007660,0.007629
9382118,-0.007202,0.008362
9385312,-0.006592,0.005493
9388508,-0.014648,0.015991
9391702,-0.020233,0.023682
9394898,-0.014252,0.014130
9398092,-0.109802,0.074646
9401288,-0.050537,0.045837
9404482,-0.214081,0.212402
9407678,-0.043091,0.049225
9410872,-0.033936,0.025787
9414068,-0.458191,0.633209
9417262,-0.507904,0.729889
9420458,-0.526245,0.644348
9423652,-0.373474,0.319885
9426848,-0.699493,0.798340
9430042,-0.430939,0.365875
9433238,-0.330353,0.491974
9436432,-0.427460,0.340637
9439628,-0.171478,0.157928
9442822,-0.106598,0.080536
9446018,-0.083771,0.099182
9449212,-0.015137,0.013275
9452408,-0.009674,0.009766
9455602,-0.014069,0.013580
9458798,-0.018646,0.015991
9461992,-0.017761,0.019531
9465188,-0.012360,0.011902
9468382,-0.298370,0.397980
9471578,-0.524689,0.764740
9474772,-0.312531,0.509674
9477968,-0.266327,0.404388
9481162,-0.134888,0.123383
9484358,-0.138367,0.145050
9487552,-0.047882,0.068665
9490748,-0.020386,0.035339
9493942,-0.010742,0.015839
9497138,-0.011230,0.015686
9500332,-0.013000,0.014954
9503528,-0.013824,0.014954
9506722,-0.012634,0.014557
9509918,-0.014740,0.012848
9513112,-0.012085,0.013794
9516308,-0.011932,0.015900
9519502,-0.011536,0.011475
9522698,-0.009521,0.008759
9525892,-0.016235,0.014038
9529088,-0.296204,0.350494
9532282,-0.766144,0.781952
9535478,-0.766571,0.779083
9538672,-0.089447,0.089539
9541868,-0.078827,0.059326
9545062,-0.042419,0.048248
9548258,-0.021820,0.033600
9551452,-0.209961,0.327759
9554648,-0.338806,0.251129
9557842,-0.783112,0.799561
9561038,-0.056976,0.088501
9564232,-0.016907,0.021393
9567428,-0.019836,0.019897
9570622,-0.319489,0.464630
9573818,-0.449219,0.655914
9577012,-0.796631,0.802795
9580208,-0.455505,0.670807
9583402,-0.159241,0.176208
