sample,min,max
9016000,-0.231049,0.161865
9019200,-0.441071,0.438599
9022400,-0.446686,0.455658
9025600,-0.392883,0.315552
9028800,-0.344391,0.289795
9032000,-0.280243,0.217407
9035200,-0.165192,0.150055
9038400,-0.135132,0.114288
9041600,-0.192657,0.175507
9044800,-0.242584,0.158569
9048000,-0.568726,0.444275
9051200,-0.550201,0.509460
9054400,-0.567230,0.553192
9057600,-0.361572,0.209930
9060800,-0.033051,0.031128
9064000,-0.037964,0.039520
9067200,-0.845093,0.542358
9070400,-0.492676,0.345673
9073600,-0.252167,0.201111
9076800,-0.601746,0.425201
9080000,-0.257263,0.172058
9083200,-0.325287,0.254974
9086400,-0.171906,0.116516
9089600,-0.323181,0.287201
9092800,-0.235016,0.255157
9096000,-0.398468,0.224091
9099200,-0.095612,0.067291
9102400,-0.546692,0.454102
9105600,-0.217285,0.190704
9108800,-0.595947,0.483582
9112000,-0.808319,0.771179
9115200,-0.213806,0.139313
9118400,-0.297028,0.264282
9121600,-0.111053,0.086334
9124800,-0.376190,0.203583
9128000,-0.190765,0.149750
9131200,-0.309937,0.254486
9134400,-0.308197,0.271088
9137600,-0.296478,0.279388
9140800,-0.013550,0.014130
9144000,-0.288940,0.145508
9147200,-0.393738,0.364716
9150400,-0.599243,0.533264
9153600,-0.601685,0.505157
9156800,-0.510010,0.408905
9160000,-0.336700,0.255646
9163200,-0.633453,0.502686
9166400,-0.160797,0.154388
9169600,-0.154968,0.124664
9172800,-0.613464,0.469757
9176000,-0.410614,0.293610
9179200,-0.403595,0.239502
9182400,-0.213959,0.226898
9185600,-0.220764,0.184357
9188800,-0.473236,0.287781
9192000,-0.290588,0.209534
9195200,-0.199768,0.176819
9198400,-0.012939,0.015198
9201600,-0.025482,0.022491
9204800,-0.136597,0.155029
9208000,-0.279572,0.267029
9211200,-0.171997,0.158813
9214400,-0.584564,0.593628
9217600,-0.500824,0.565033
9220800,-0.307495,0.261780
9224000,-0.186768,0.131622
9227200,-0.195923,0.200653
9230400,-0.194153,0.097107
9233600,-0.033173,0.029327
9236800,-0.848236,0.872223
9240000,-0.723999,0.866547
9243200,-0.329773,0.280212
9246400,-0.598541,0.469299
9249600,-0.283539,0.222382
9252800,-0.454742,0.336945
9256000,-0.291901,0.178284
9259200,-0.376831,0.276917
9262400,-0.636902,0.478607
9265600,-0.443817,0.330383
9268800,-0.167480,0.163086
9272000,-0.173340,0.137604
9275200,-0.044189,0.040863
9278400,-0.423401,0.368591
9281600,-0.577576,0.590454
9284800,-0.225891,0.223511
9288000,-0.205322,0.194305
9291200,-0.625092,0.476074
9294400,-0.423096,0.419891
9297600,-0.158417,0.110992
9300800,-0.036621,0.040924
9304000,-0.411804,0.252991
9307200,-0.258789,0.174255
9310400,-0.071716,0.064850
9313600,-0.013184,0.010590
9316800,-0.432373,0.409363
9320000,-0.310760,0.290771
9323200,-0.807190,0.941071
9326400,-0.422272,0.260406
9329600,-0.495514,0.499878
9332800,-0.560669,0.609558
9336000,-0.257050,0.228638
9339200,-0.204254,0.178467
9342400,-0.372253,0.368744
9345600,-0.154510,0.127747
9348800,-0.307068,0.186401
9352000,-0.345398,0.183960
9355200,-0.475311,0.345062
9358400,-0.273285,0.194275
9361600,-0.965942,0.962769
9364800,-0.861237,0.680115
9368000,-0.503571,0.352448
9371200,-0.396393,0.250397
9374400,-0.505615,0.358063
9377600,-0.382996,0.351929
9380800,-0.798035,0.631348
9384000,-0.169830,0.153961
9387200,-0.289917,0.309509
9390400,-0.516479,0.459381
9393600,-0.435455,0.442871
9396800,-0.274994,0.225891
9400000,-0.325378,0.299011
9403200,-0.226929,0.182251
9406400,-0.217651,0.155853
9409600,-0.385742,0.329712
9412800,-0.295990,0.233063
9416000,-0.011139,0.013275
9419200,-0.004303,0.004822
9422400,-0.017700,0.020233
9425600,-0.941956,0.932465
9428800,-0.975891,0.977509
9432000,-0.127747,0.099579
9435200,-0.340332,0.279968
9438400,-0.329956,0.195496
9441600,-0.323883,0.230194
9444800,-0.688629,0.542664
9448000,-0.197815,0.193634
9451200,-0.186829,0.151459
9454400,-0.605072,0.552551
9457600,-0.604828,0.406830
9460800,-0.206299,0.212799
9464000,-0.575287,0.437073
9467200,-0.247284,0.181427
9470400,-0.251312,0.175964
9473600,-0.417694,0.376251
9476800,-0.401489,0.269440
9480000,-0.124420,0.082947
9483200,-0.380585,0.305054
9486400,-0.330627,0.232605
9489600,-0.269348,0.168915
9492800,-0.208038,0.125244
9496000,-0.225403,0.233978
9499200,-0.370819,0.322021
9502400,-0.117065,0.098572
9505600,-0.561249,0.329376
9508800,-0.692871,0.707214
9512000,-0.557678,0.564819
9515200,-0.353546,0.312134
9518400,-0.385345,0.252899
9521600,-0.267700,0.281891
9524800,-0.386963,0.260803
9528000,-0.244171,0.246979
9531200,-0.163483,0.169525
9534400,-0.030548,0.020508
9537600,-0.565796,0.387512
9540800,-0.370087,0.235077
9544000,-0.595215,0.642914
9547200,-0.305206,0.221924
9550400,-0.452484,0.387115
9553600,-0.352234,0.301575
9556800,-0.321442,0.182770
9560000,-0.233185,0.177338
9563200,-0.010376,0.008942
9566400,-0.430603,0.225616
9569600,-0.094208,0.094849
9572800,-0.144958,0.153107
9576000,-0.303741,0.194550
9579200,-0.266602,0.146362
9582400,-0.021484,0.016418
9585600,-0.008057,0.009064
9588800,-0.393311,0.305115
9592000,-0.620575,0.471527
9595200,-0.244873,0.220978
9598400,-0.393097,0.301880
